"Year","Region","PatrimoineGouvernement","PatrimoinePrivé","PIB","RatioPatrimoineRevenu","RevenuNational","RevenuNationalTop10","RevenuNationalBottom50","RevenuNationalTop1","RevenuNationalMedium40","CapitalNational","PatrimoineTop10","PatrimoineBottom50","PatrimoineTop1","PatrimoineMedium40"
1894,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,"Etats-Unis",897.7823,15795.9896,NA,NA,5652.4041,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,"France",-925.0282,26362.1193,NA,7.4508137703,5156.4091,NA,NA,NA,NA,3841961.22,NA,NA,NA,NA
1894,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,"Japon",NA,NA,NA,NA,NA,NA,NA,14.98,NA,NA,NA,NA,NA,NA
1894,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,"Royaume-Uni",-603.1843,29493.2552,8075.4507,6.4262895584,8238.5668,NA,NA,NA,NA,5294368.1,NA,NA,NA,NA
1894,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Etats-Unis",901.5417,16102.7692,NA,NA,6186.2359,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"France",-739.6624,26882.7734,NA,7.5707168579,5200.3814,NA,NA,NA,NA,3937079.63,NA,NA,NA,NA
1895,"Inde",NA,NA,NA,3.3971119134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Japon",NA,NA,NA,NA,NA,NA,NA,14.33,NA,NA,NA,NA,NA,NA
1895,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"Royaume-Uni",-708.5454,29506.6476,8257.5046,6.2294893265,8425.8521,NA,NA,NA,NA,5248865.09,93.03,NA,70.01,NA
1895,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Etats-Unis",862.813,16407.208,NA,NA,5924.498,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"France",-1089.8294,27495.068,6162.9376,6.7995743752,5831.1557,NA,NA,NA,NA,3964941.36,NA,NA,NA,NA
1896,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Japon",NA,NA,NA,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA
1896,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,"Royaume-Uni",-703.8371,30820.3653,8453.8926,6.332341671,8621.717,NA,NA,NA,NA,5459534.93,92.9,NA,70.51,NA
1896,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Etats-Unis",872.6725,16727.5354,NA,NA,6221.0634,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"France",-1062.1572,27586.6136,5846.5081,7.1843595505,5532.732,NA,NA,NA,NA,3974948.83,NA,NA,NA,NA
1897,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Japon",NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA,NA
1897,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,"Royaume-Uni",-423.5369,30193.221,8426.0614,6.2584414482,8576.7267,NA,NA,NA,NA,5367712.8,92.79,NA,71.38,NA
1897,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Etats-Unis",905.6557,17014.2413,NA,NA,6237.6614,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"France",-1107.1719,27680.0546,6288.4102,6.6714549065,5959.566,NA,NA,NA,NA,3975924.94,NA,NA,NA,NA
1898,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Japon",NA,NA,NA,NA,NA,NA,NA,15.18,NA,NA,NA,NA,NA,NA
1898,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,"Royaume-Uni",-110.5925,31182.9037,8744.4465,6.2664213181,8892.9146,NA,NA,NA,NA,5572659.46,92.63,NA,70.2,NA
1898,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Etats-Unis",885.7949,17433.5185,NA,NA,6823.7699,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"France",-987.6697,27725.5432,6379.8611,6.5954771042,6054.1442,NA,NA,NA,NA,3992983.14,NA,NA,NA,NA
1899,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Japon",NA,NA,NA,NA,NA,NA,NA,17.58,NA,NA,NA,NA,NA,NA
1899,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,"Royaume-Uni",70.729,32526.9637,9017.2134,6.365170002,9135.967,NA,NA,NA,NA,5815167.81,92.59,NA,71.42,NA
1899,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Etats-Unis",880.9006,17867.6204,NA,NA,6827.1746,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"France",-880.6769,27925.0293,6368.1099,6.7052307129,6047.4157,50.15,13.35,22.1,36.5,4054913.88,NA,NA,NA,NA
1900,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Japon",NA,NA,NA,NA,NA,NA,NA,18.18,NA,NA,NA,NA,NA,NA
1900,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,"Royaume-Uni",101.8037,33157.8747,8745.702,6.654001236,8823.1272,NA,NA,NA,NA,5870893.05,92.66,NA,70.65,NA
1900,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Etats-Unis",977.9351,18185.8909,NA,NA,7487.4068,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"France",-880.4874,28111.7218,6096.695,7.1007847786,5746.0542,NA,NA,NA,NA,4080131.58,NA,NA,NA,NA
1901,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Japon",NA,NA,NA,NA,NA,NA,NA,18.94,NA,NA,NA,NA,NA,NA
1901,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,"Royaume-Uni",55.3486,35952.9252,8525.8772,7.3475222588,8616.6949,NA,NA,NA,NA,6331112.75,92.94,NA,73.77,NA
1901,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Etats-Unis",1082.8431,18511.8929,NA,NA,7520.4609,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"France",-893.6601,28230.6554,6025.9982,7.2438001633,5650.3388,NA,NA,NA,NA,4093010.52,84.05,1.63,52.36,14.32
1902,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Japon",NA,NA,NA,NA,NA,NA,NA,20.12,NA,NA,NA,NA,NA,NA
1902,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,"Royaume-Uni",89.039,34795.4181,8533.8289,7.0654511452,8647.0372,NA,NA,NA,NA,6109509.21,92.56,NA,70.65,NA
1902,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"Danemark",NA,NA,NA,NA,NA,45.42,NA,23.33,NA,NA,NA,NA,NA,NA
1903,"Etats-Unis",1134.836,18897.9741,NA,NA,7563.5874,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"France",-718.7188,28354.8959,6085.0385,7.2376441956,5712.3169,NA,NA,NA,NA,4134376.65,85.06,1.62,54.36,13.32
1903,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"Japon",NA,NA,NA,NA,NA,NA,NA,19.63,NA,NA,NA,NA,NA,NA
1903,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,"Royaume-Uni",184.7742,35267.712,8209.7939,7.4250473976,8329.6984,NA,NA,NA,NA,6184800.01,92.39,NA,70.34,NA
1903,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Etats-Unis",1197.7524,19290.5809,NA,NA,7682.6817,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"France",-612.3893,28408.2502,6081.1531,7.2726864815,5709.5686,NA,NA,NA,NA,4152363.58,85.87,1.54,56.34,12.59
1904,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Japon",NA,NA,NA,NA,NA,NA,NA,18.55,NA,NA,NA,NA,NA,NA
1904,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,"Royaume-Uni",241.483,36161.1363,8066.8712,7.7284111977,8185.2062,NA,NA,NA,NA,6325891.78,92.37,NA,70.01,NA
1904,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Etats-Unis",1273.6493,19637.9334,NA,NA,8179.9128,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"France",-616.18,28533.4384,6201.4134,7.146985054,5825.2801,NA,NA,NA,NA,4163347.16,86.01,1.53,56.9,12.46
1905,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Japon",NA,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA
1905,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,"Royaume-Uni",333.347,35813.0366,8285.7543,7.4148335457,8438.6168,NA,NA,NA,NA,6257067.04,92.52,NA,71.35,NA
1905,"Russie",NA,NA,NA,NA,NA,47.83,15.06,18.35,37.11,NA,NA,NA,NA,NA
1906,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"Etats-Unis",1296.5603,20044.5847,NA,NA,8331.6357,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"France",-502.6483,28728.8496,6020.3121,7.4330072403,5654.6033,NA,NA,NA,NA,4203064.33,NA,NA,NA,NA
1906,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"Japon",NA,NA,NA,NA,NA,NA,NA,20.26,NA,NA,NA,NA,NA,NA
1906,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,"Royaume-Uni",477.0021,34522.0234,8607.5922,6.8661575317,8789.6461,NA,NA,NA,NA,6035097.3,92.54,NA,72.09,NA
1906,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Etats-Unis",1290.2473,20486.631,NA,NA,7957.1873,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"France",-402.4787,28897.5362,6575.0827,6.8266439438,6206.3413,NA,NA,NA,NA,4236849.04,84.98,1.56,54.41,13.46
1907,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Japon",NA,NA,NA,NA,NA,NA,NA,20.42,NA,NA,NA,NA,NA,NA
1907,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"Royaume-Uni",570.1217,33801.5503,8805.1311,6.5567932129,9004.658,NA,NA,NA,NA,5904175.43,92.21,NA,69.94,NA
1907,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"Danemark",NA,NA,NA,NA,NA,46.02,NA,23.68,NA,NA,NA,NA,NA,NA
1908,"Etats-Unis",1355.6464,20707.1576,NA,NA,7352.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"France",-318.7988,29105.1724,6450.1787,7.0460166931,6068.7385,NA,NA,NA,NA,4276063.95,NA,NA,NA,NA
1908,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"Japon",NA,NA,NA,NA,NA,NA,NA,21.18,NA,NA,NA,NA,NA,NA
1908,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,"Royaume-Uni",630.8063,35326.6179,8253.4241,7.2518439293,8484.6535,NA,NA,NA,NA,6152951.04,92.05,NA,68.65,NA
1908,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Etats-Unis",1415.5836,21266.3121,NA,NA,8021.4514,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"France",-345.1442,29261.634,6539.7343,6.9687213898,6159.7155,NA,NA,NA,NA,4292553.54,85.11,1.64,55.38,13.26
1909,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Japon",NA,NA,NA,NA,NA,NA,NA,20.96,NA,NA,NA,NA,NA,NA
1909,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,"Royaume-Uni",708.3362,35389.8136,8163.4434,7.3093290329,8418.7374,NA,NA,NA,NA,6153495.11,92.16,NA,70.25,NA
1909,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Etats-Unis",1511.2705,21781.9145,NA,NA,8398.737,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"France",-271.794,29488.0342,6183.6918,7.4682598114,5801.5881,51.84,12.92,23.02,35.24,4332754.03,84.73,1.62,54.03,13.65
1910,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Japon",NA,NA,NA,NA,NA,NA,NA,21.11,NA,NA,NA,NA,NA,NA
1910,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,"Royaume-Uni",793.2946,34907.1615,8328.4428,7.0375714302,8614.6023,NA,NA,NA,NA,6062614.64,91.9,NA,68.83,NA
1910,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Australie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Etats-Unis",1462.1857,22468.1785,NA,NA,7960.0955,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"France",-128.4103,29662.4069,6669.1871,6.9633193016,6293.9067,NA,NA,NA,NA,4382639.78,85.44,1.63,55.42,12.93
1911,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Japon",NA,NA,NA,NA,NA,NA,NA,20.12,NA,NA,NA,NA,NA,NA
1911,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,"Royaume-Uni",896.3539,35370.2481,8541.7807,6.9258151054,8840.2863,NA,NA,NA,NA,6122587.8,92.7,NA,67.65,NA
1911,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"Australie",NA,NA,NA,NA,NA,42.58,14.24,16.85,43.18,NA,NA,NA,NA,NA
1912,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"Etats-Unis",1469.9173,23174.8709,NA,NA,8211.1937,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"France",-115.3324,29862.0826,7283.0927,6.3852577209,6894.4501,NA,NA,NA,NA,4402304.09,85.25,1.55,55.31,13.2
1912,"Inde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"Japon",NA,NA,NA,NA,NA,NA,NA,20.03,NA,NA,NA,NA,NA,NA
1912,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"Royaume-Uni",991.2521,34731.0715,8626.4253,6.7178959846,8924.6171,NA,NA,NA,NA,5995484.88,92.85,NA,68.78,NA
1912,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"Australie",NA,NA,NA,NA,NA,39.14,15.07,15.47,45.79,NA,NA,NA,NA,NA
1913,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"Etats-Unis",1662.0003,23630.1105,NA,5.0110211372,8663.596,43.3,14.73,20.52,41.97,NA,NA,NA,NA,NA
1913,"France",-45.299,30107.0572,7037.5494,6.7119054794,6622.9404,NA,NA,NA,NA,4445243.37,84.9,1.62,54.56,13.48
1913,"Inde",NA,NA,NA,3.3707584415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"Japon",NA,NA,NA,NA,NA,NA,NA,19.52,NA,NA,NA,NA,NA,NA
1913,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"Royaume-Uni",1078.5124,36084.9666,8894.484,6.7259936333,9219.7746,NA,NA,NA,NA,6201184.86,92.57,NA,66.58,NA
1913,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,"Afrique du Sud",NA,NA,NA,NA,NA,NA,NA,21.96,NA,NA,NA,NA,NA,NA
1914,"Australie",NA,NA,NA,NA,NA,36.83,15.63,14.56,47.54,NA,NA,NA,NA,NA
1914,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,"Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,"Danemark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,"Etats-Unis",2020.7018,23724.8043,NA,5.6263532639,7827.5951,43.93,14.56,21.01,41.52,NA,NA,NA,NA,NA
1914,"France",-282.2184,28274.3433,6586.6443,6.7577047348,6111.5735,NA,NA,NA,NA,4130036.29,84.91,1.61,54.56,13.48
1914,"Inde",NA,NA,NA,3.4102869117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,"Japon",NA,NA,NA,NA,NA,NA,NA,20.75,NA,NA,NA,NA,NA,NA
1914,"Mexique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,"Royaume-Uni",691.2817,29814.1513,9075.387,5.4080991745,9357.8844,NA,NA,NA,NA,5060815.96,92.97,NA,67.21,NA
